ensg_id	gene_symbol	pmtl	version
ENSG00000117154	IGSF21	NA	NA
ENSG00000280222	ENSG00000280222	NA	NA
ENSG00000230035	IGSF21-AS1	NA	NA
ENSG00000225387	ENSG00000225387	NA	NA
ENSG00000179023	KLHDC7A	NA	NA
ENSG00000235282	DYNLL1P3	NA	NA
ENSG00000225478	ENSG00000225478	NA	NA
ENSG00000009709	PAX7	Relevant Molecular Target	PMTL version 3.1
ENSG00000179002	TAS1R2	NA	NA
ENSG00000159423	ALDH4A1	NA	NA
ENSG00000265606	MIR4695	NA	NA
ENSG00000221662	MIR1290	NA	NA
ENSG00000169991	IFFO2	NA	NA
ENSG00000272084	ENSG00000272084	NA	NA
ENSG00000127481	UBR4	NA	NA
ENSG00000230424	EMC1-AS1	NA	NA
ENSG00000127463	EMC1	NA	NA
ENSG00000053372	MRTO4	NA	NA
ENSG00000286064	ENSG00000286064	NA	NA
ENSG00000211454	AKR7L	NA	NA
ENSG00000162482	AKR7A3	NA	NA
ENSG00000270728	ENSG00000270728	NA	NA
ENSG00000053371	AKR7A2	NA	NA
ENSG00000200403	RNU6-1099P	NA	NA
ENSG00000040487	SLC66A1	NA	NA
ENSG00000077549	CAPZB	NA	NA
ENSG00000240490	RN7SL277P	NA	NA
ENSG00000173436	MICOS10	NA	NA
ENSG00000201609	RNU4-28P	NA	NA
ENSG00000235185	ENSG00000235185	NA	NA
ENSG00000158747	NBL1	NA	NA
ENSG00000270136	MICOS10-NBL1	NA	NA
ENSG00000226396	ENSG00000226396	NA	NA
ENSG00000158748	HTR6	NA	NA
ENSG00000162542	TMCO4	NA	NA
ENSG00000178828	RNF186	NA	NA
ENSG00000235434	ENSG00000235434	NA	NA
ENSG00000169914	OTUD3	NA	NA
ENSG00000188784	PLA2G2E	NA	NA
ENSG00000242688	RN7SL304P	NA	NA
ENSG00000188257	PLA2G2A	NA	NA
ENSG00000127472	PLA2G5	NA	NA
ENSG00000117215	PLA2G2D	NA	NA
ENSG00000158786	PLA2G2F	NA	NA
ENSG00000227066	ENSG00000227066	NA	NA
ENSG00000187980	PLA2G2C	NA	NA
ENSG00000162543	UBXN10	NA	NA
ENSG00000228105	LINC01757	NA	NA
ENSG00000284710	ENSG00000284710	NA	NA
ENSG00000158816	VWA5B1	NA	NA
ENSG00000226664	ENSG00000226664	NA	NA
ENSG00000236963	LINC01141	NA	NA
ENSG00000226487	ENSG00000226487	NA	NA
ENSG00000284641	ENSG00000284641	NA	NA
ENSG00000284743	ENSG00000284743	NA	NA
ENSG00000162545	CAMK2N1	NA	NA
ENSG00000289402	ENSG00000289402	NA	NA
ENSG00000090432	MUL1	NA	NA
ENSG00000215520	RPS4XP4	NA	NA
ENSG00000183114	FAM43B	NA	NA
ENSG00000158825	CDA	NA	NA
ENSG00000158828	PINK1	NA	NA
ENSG00000284005	MIR6084	NA	NA
ENSG00000117242	PINK1-AS	NA	NA
ENSG00000244038	DDOST	NA	NA
ENSG00000117245	KIF17	NA	NA
ENSG00000235432	ENSG00000235432	NA	NA
ENSG00000189410	SH2D5	NA	NA
ENSG00000233069	ENSG00000233069	NA	NA
ENSG00000127483	HP1BP3	NA	NA
ENSG00000075151	EIF4G3	NA	NA
ENSG00000251914	RNU7-200P	NA	NA
ENSG00000221808	MIR1256	NA	NA
ENSG00000233072	RPS15AP6	NA	NA
ENSG00000236073	ENSG00000236073	NA	NA
ENSG00000235112	HSPE1P27	NA	NA
ENSG00000287192	ENSG00000287192	NA	NA
ENSG00000117298	ECE1	NA	NA
ENSG00000236936	ENSG00000236936	NA	NA
ENSG00000231105	ECE1-AS1	NA	NA
ENSG00000236216	PPP1R11P1	NA	NA
ENSG00000228823	PDE4DIPP10	NA	NA
ENSG00000236009	ENSG00000236009	NA	NA
ENSG00000227001	NBPF2P	NA	NA
ENSG00000187952	HS6ST1P1	NA	NA
ENSG00000186543	CROCCP5	NA	NA
ENSG00000142794	NBPF3	NA	NA
ENSG00000176378	PFN1P10	NA	NA
ENSG00000162551	ALPL	NA	NA
ENSG00000233431	LINC02596	NA	NA
ENSG00000076864	RAP1GAP	NA	NA
ENSG00000090686	USP48	NA	NA
ENSG00000231978	ENSG00000231978	NA	NA
ENSG00000187942	LDLRAD2	NA	NA
ENSG00000142798	HSPG2	NA	NA
ENSG00000232037	ENSG00000232037	NA	NA
ENSG00000283234	ENSG00000283234	NA	NA
ENSG00000219073	CELA3B	NA	NA
ENSG00000285959	ENSG00000285959	NA	NA
ENSG00000273610	RN7SL386P	NA	NA
ENSG00000201919	RNU6-1022P	NA	NA
ENSG00000142789	CELA3A	NA	NA
ENSG00000278124	RN7SL186P	NA	NA
ENSG00000201273	RNU6-776P	NA	NA
ENSG00000228397	LINC01635	NA	NA
ENSG00000218510	LINC00339	NA	NA
ENSG00000070831	CDC42	NA	NA
ENSG00000285752	CDC42-AS1	NA	NA
ENSG00000285794	ENSG00000285794	NA	NA
ENSG00000230068	CDC42-IT1	NA	NA
ENSG00000271428	MPHOSPH6P1	NA	NA
ENSG00000162552	WNT4	NA	NA
ENSG00000285873	ENSG00000285873	NA	NA
ENSG00000266564	MIR4418	NA	NA
ENSG00000234397	PPIAP34	NA	NA
ENSG00000279625	ENSG00000279625	NA	NA
ENSG00000184677	ZBTB40	NA	NA
ENSG00000237200	ZBTB40-IT1	NA	NA
ENSG00000070886	EPHA8	NA	NA
ENSG00000276835	MIR6127	NA	NA
ENSG00000173372	C1QA	NA	NA
ENSG00000159189	C1QC	NA	NA
ENSG00000173369	C1QB	NA	NA
ENSG00000133216	EPHB2	NA	NA
ENSG00000265422	MIR4684	NA	NA
ENSG00000225952	ENSG00000225952	NA	NA
ENSG00000264014	MIR4253	NA	NA
ENSG00000215906	LACTBL1	NA	NA
ENSG00000227868	TEX46	NA	NA
ENSG00000004487	KDM1A	Relevant Molecular Target	PMTL version 3.1
ENSG00000240553	ENSG00000240553	NA	NA
ENSG00000263793	MIR3115	NA	NA
ENSG00000266802	ENSG00000266802	NA	NA
ENSG00000169641	LUZP1	NA	NA
ENSG00000229010	ENSG00000229010	NA	NA
ENSG00000206935	RNU6-514P	NA	NA
ENSG00000252578	RNU6-135P	NA	NA
ENSG00000289014	ENSG00000289014	NA	NA
ENSG00000179546	HTR1D	NA	NA
ENSG00000215381	ENSG00000215381	NA	NA
ENSG00000261326	LINC01355	NA	NA
ENSG00000284726	ENSG00000284726	NA	NA
ENSG00000125944	HNRNPR	NA	NA
ENSG00000125945	ZNF436	NA	NA
ENSG00000249087	ZNF436-AS1	NA	NA
ENSG00000201405	Y_RNA	NA	NA
ENSG00000271420	ENSG00000271420	NA	NA
ENSG00000204219	TCEA3	NA	NA
ENSG00000232482	ENSG00000232482	NA	NA
ENSG00000088280	ASAP3	NA	NA
ENSG00000007968	E2F2	NA	NA
ENSG00000235052	ENSG00000235052	NA	NA
ENSG00000117318	ID3	NA	NA
ENSG00000285802	ENSG00000285802	NA	NA
ENSG00000197880	MDS2	NA	NA
ENSG00000229239	ENSG00000229239	NA	NA
ENSG00000142676	RPL11	NA	NA
ENSG00000236810	ELOA-AS1	NA	NA
ENSG00000011007	ELOA	NA	NA
ENSG00000057757	PITHD1	NA	NA
ENSG00000011009	LYPLA2	NA	NA
ENSG00000117308	GALE	NA	NA
ENSG00000117305	HMGCL	NA	NA
ENSG00000179163	FUCA1	NA	NA
ENSG00000188822	CNR2	NA	NA
ENSG00000229106	BTBD6P1	NA	NA
ENSG00000232557	ENSG00000232557	NA	NA
ENSG00000264926	MIR378F	NA	NA
ENSG00000230228	H3P1	NA	NA
ENSG00000189266	PNRC2	NA	NA
ENSG00000188529	SRSF10	NA	NA
ENSG00000215905	ENSG00000215905	NA	NA
ENSG00000225315	ENSG00000225315	NA	NA
ENSG00000142661	MYOM3	NA	NA
ENSG00000230703	MYOM3-AS1	NA	NA
ENSG00000142677	IL22RA1	NA	NA
ENSG00000185436	IFNLR1	NA	NA
ENSG00000158055	GRHL3	NA	NA
ENSG00000230023	LINC02800	NA	NA
ENSG00000232298	GRHL3-AS1	NA	NA
ENSG00000001460	STPG1	NA	NA
ENSG00000001461	NIPAL3	NA	NA
ENSG00000288982	ENSG00000288982	NA	NA
ENSG00000286061	RCAN3AS	NA	NA
ENSG00000117602	RCAN3	NA	NA
ENSG00000264443	NCMAP-DT	NA	NA
ENSG00000184454	NCMAP	NA	NA
ENSG00000227312	ENSG00000227312	NA	NA
ENSG00000239106	Y_RNA	NA	NA
ENSG00000133226	SRRM1	NA	NA
ENSG00000284699	ENSG00000284699	NA	NA
ENSG00000169504	CLIC4	NA	NA
ENSG00000238482	RNU6-1208P	NA	NA
ENSG00000020633	RUNX3	NA	NA
ENSG00000278034	MIR6731	NA	NA
ENSG00000229162	RUNX3-AS1	NA	NA
ENSG00000261025	ENSG00000261025	NA	NA
ENSG00000264371	MIR4425	NA	NA
ENSG00000285823	LINC02793	NA	NA
ENSG00000233755	ENSG00000233755	NA	NA
ENSG00000233419	IFITM3P7	NA	NA
ENSG00000231953	ENSG00000231953	NA	NA
ENSG00000117614	SYF2	NA	NA
ENSG00000284602	ENSG00000284602	NA	NA
ENSG00000284657	ENSG00000284657	NA	NA
ENSG00000117616	RSRP1	NA	NA
ENSG00000272432	ENSG00000272432	NA	NA
ENSG00000261349	ENSG00000261349	NA	NA
ENSG00000187010	RHD	NA	NA
ENSG00000224183	SDHDP6	NA	NA
ENSG00000259984	ENSG00000259984	NA	NA
ENSG00000183726	TMEM50A	NA	NA
ENSG00000188672	RHCE	NA	NA
ENSG00000238084	ENSG00000238084	NA	NA
ENSG00000204178	MACO1	NA	NA
ENSG00000157978	LDLRAP1	NA	NA
ENSG00000225643	ENSG00000225643	NA	NA
ENSG00000117643	MAN1C1	NA	NA
ENSG00000233478	ENSG00000233478	NA	NA
ENSG00000162430	SELENON	NA	NA
ENSG00000255054	ENSG00000255054	NA	NA
ENSG00000228172	ENSG00000228172	NA	NA
ENSG00000117640	MTFR1L	NA	NA
ENSG00000272478	ENSG00000272478	NA	NA
ENSG00000127423	AUNIP	NA	NA
ENSG00000236528	ENSG00000236528	NA	NA
ENSG00000182749	PAQR7	NA	NA
ENSG00000207302	Y_RNA	NA	NA
ENSG00000117632	STMN1	NA	NA
ENSG00000229786	SNRPFP2	NA	NA
ENSG00000223624	ENSG00000223624	NA	NA
ENSG00000283938	MIR3917	NA	NA
ENSG00000158006	PAFAH2	NA	NA
ENSG00000207237	RNU6-110P	NA	NA
ENSG00000252190	ENSG00000252190	NA	NA
ENSG00000252691	ENSG00000252691	NA	NA
ENSG00000158008	EXTL1	NA	NA
ENSG00000158014	SLC30A2	NA	NA
ENSG00000284309	ENSG00000284309	NA	NA
ENSG00000158022	TRIM63	NA	NA
ENSG00000175087	PDIK1L	NA	NA
ENSG00000197245	FAM110D	NA	NA
ENSG00000282872	C1orf232	NA	NA
ENSG00000236782	ZNF593OS	NA	NA
ENSG00000142684	ZNF593	NA	NA
ENSG00000142675	CNKSR1	NA	NA
ENSG00000188782	CATSPER4	NA	NA
ENSG00000236155	ZPLD2P	NA	NA
ENSG00000278572	ENSG00000278572	NA	NA
ENSG00000130695	CEP85	NA	NA
ENSG00000270733	ENSG00000270733	NA	NA
ENSG00000142669	SH3BGRL3	NA	NA
ENSG00000158062	UBXN11	NA	NA
ENSG00000169442	CD52	Relevant Molecular Target	PMTL version 3.1
ENSG00000176092	CRYBG2	NA	NA
ENSG00000225854	ENSG00000225854	NA	NA
ENSG00000176083	ZNF683	NA	NA
ENSG00000131914	LIN28A	NA	NA
ENSG00000117682	DHDDS	NA	NA
ENSG00000223583	ENSG00000223583	NA	NA
ENSG00000225891	DHDDS-AS1	NA	NA
ENSG00000198830	HMGN2	NA	NA
ENSG00000224129	DPPA2P2	NA	NA
ENSG00000117676	RPS6KA1	NA	NA
ENSG00000238705	MIR1976	NA	NA
ENSG00000243905	RN7SL679P	NA	NA
ENSG00000252802	Y_RNA	NA	NA
ENSG00000252429	RNU7-29P	NA	NA
ENSG00000289452	ENSG00000289452	NA	NA
ENSG00000229247	ENSG00000229247	NA	NA
ENSG00000238316	ENSG00000238316	NA	NA
ENSG00000235069	ENSG00000235069	NA	NA
ENSG00000260063	ENSG00000260063	NA	NA
ENSG00000117713	ARID1A	Relevant Molecular Target	PMTL version 3.1
ENSG00000060642	PIGV	NA	NA
ENSG00000241188	RN7SL165P	NA	NA
ENSG00000287810	ENSG00000287810	NA	NA
ENSG00000204160	ZDHHC18	NA	NA
ENSG00000175793	SFN	NA	NA
ENSG00000142751	GPN2	NA	NA
ENSG00000226698	ENSG00000226698	NA	NA
ENSG00000289554	ENSG00000289554	NA	NA
ENSG00000198746	GPATCH3	NA	NA
ENSG00000090273	NUDC	NA	NA
ENSG00000131910	NR0B2	NA	NA
ENSG00000175707	KDF1	NA	NA
ENSG00000172746	RPL12P13	NA	NA
ENSG00000224064	RPL32P6	NA	NA
ENSG00000225294	OSTCP2	NA	NA
ENSG00000253368	TRNP1	NA	NA
ENSG00000158246	TENT5B	NA	NA
ENSG00000090020	SLC9A1	NA	NA
ENSG00000229985	ENSG00000229985	NA	NA
ENSG00000214973	CHCHD3P3	NA	NA
ENSG00000225159	NPM1P39	NA	NA
ENSG00000225990	SNRPEP7	NA	NA
ENSG00000224311	ENSG00000224311	NA	NA
ENSG00000142784	WDTC1	NA	NA
ENSG00000252098	Y_RNA	NA	NA
ENSG00000243659	ENSG00000243659	NA	NA
ENSG00000186501	TMEM222	NA	NA
ENSG00000206888	RNU6-48P	NA	NA
ENSG00000241547	ACTG1P20	NA	NA
ENSG00000142765	SYTL1	NA	NA
ENSG00000142733	MAP3K6	NA	NA
ENSG00000142748	FCN3	NA	NA
ENSG00000174950	CD164L2	NA	NA
ENSG00000231207	ENSG00000231207	NA	NA
ENSG00000181773	GPR3	NA	NA
ENSG00000158195	WASF2	NA	NA
ENSG00000241169	ENSG00000241169	NA	NA
ENSG00000237429	ENSG00000237429	NA	NA
ENSG00000126705	AHDC1	NA	NA
ENSG00000000938	FGR	NA	NA
ENSG00000235912	ENSG00000235912	NA	NA
ENSG00000233975	LINC02574	NA	NA
ENSG00000126709	IFI6	NA	NA
ENSG00000225886	ENSG00000225886	NA	NA
ENSG00000206767	RNU6-949P	NA	NA
ENSG00000226662	CHMP1AP1	NA	NA
ENSG00000207095	RNU6-424P	NA	NA
ENSG00000287244	ENSG00000287244	NA	NA
ENSG00000009780	FAM76A	NA	NA
ENSG00000231344	ENSG00000231344	NA	NA
ENSG00000230833	RPEP3	NA	NA
ENSG00000117758	STX12	NA	NA
ENSG00000269971	ENSG00000269971	NA	NA
ENSG00000270031	ENSG00000270031	NA	NA
ENSG00000223062	RNU6-1245P	NA	NA
ENSG00000286433	ENSG00000286433	NA	NA
ENSG00000117751	PPP1R8	NA	NA
ENSG00000252947	SCARNA1	NA	NA
ENSG00000130775	THEMIS2	NA	NA
ENSG00000117748	RPA2	NA	NA
ENSG00000130768	SMPDL3B	NA	NA
ENSG00000227050	ENSG00000227050	NA	NA
ENSG00000158156	XKR8	NA	NA
ENSG00000158161	EYA3	NA	NA
ENSG00000238231	ENSG00000238231	NA	NA
ENSG00000240750	RN7SL559P	NA	NA
ENSG00000228589	SPCS2P4	NA	NA
ENSG00000228943	ENSG00000228943	NA	NA
ENSG00000289576	ENSG00000289576	NA	NA
ENSG00000214812	ENSG00000214812	NA	NA
ENSG00000253005	RNU6-176P	NA	NA
ENSG00000169403	PTAFR	NA	NA
ENSG00000126698	DNAJC8	NA	NA
ENSG00000130770	ATP5IF1	NA	NA
ENSG00000270605	ENSG00000270605	NA	NA
ENSG00000271398	ENSG00000271398	NA	NA
ENSG00000130766	SESN2	NA	NA
ENSG00000130772	MED18	NA	NA
ENSG00000204138	PHACTR4	NA	NA
ENSG00000206779	Y_RNA	NA	NA
ENSG00000229820	ENSG00000229820	NA	NA
ENSG00000221216	RNU6ATAC27P	NA	NA
ENSG00000180198	RCC1	NA	NA
ENSG00000242125	SNHG3	NA	NA
ENSG00000274266	SNORA73A	NA	NA
ENSG00000200087	SNORA73B	NA	NA
ENSG00000231468	PRDX3P2	NA	NA
ENSG00000279443	ENSG00000279443	NA	NA
ENSG00000180098	TRNAU1AP	NA	NA
ENSG00000197989	SNHG12	NA	NA
ENSG00000221539	SNORD99	NA	NA
ENSG00000278274	SNORA61	NA	NA
ENSG00000273544	SNORA44	NA	NA
ENSG00000280498	SNORA16A	NA	NA
ENSG00000274582	SNORA16A	NA	NA
ENSG00000120656	TAF12	NA	NA
ENSG00000188060	RAB42	NA	NA
ENSG00000229388	LINC01715	NA	NA
ENSG00000270103	ENSG00000270103	NA	NA
ENSG00000274978	RNU11	NA	NA
ENSG00000162419	GMEB1	NA	NA
ENSG00000252777	ENSG00000252777	NA	NA
ENSG00000289291	ENSG00000289291	NA	NA
ENSG00000198492	YTHDF2	NA	NA
ENSG00000116329	OPRD1	NA	NA
ENSG00000233427	ENSG00000233427	NA	NA
ENSG00000199756	Y_RNA	NA	NA
ENSG00000159023	EPB41	NA	NA
ENSG00000225616	ENSG00000225616	NA	NA
ENSG00000206704	Y_RNA	NA	NA
ENSG00000277958	Metazoa_SRP	NA	NA
ENSG00000253304	TMEM200B	NA	NA
ENSG00000225750	ENSG00000225750	NA	NA
ENSG00000116350	SRSF4	NA	NA
ENSG00000277916	ENSG00000277916	NA	NA
ENSG00000116353	MECR	NA	NA
ENSG00000237934	ENSG00000237934	NA	NA
ENSG00000060656	PTPRU	NA	NA
ENSG00000230523	LINC01756	NA	NA
ENSG00000225011	ENSG00000225011	NA	NA
ENSG00000228176	ENSG00000228176	NA	NA
ENSG00000284676	ENSG00000284676	NA	NA
ENSG00000270927	ENSG00000270927	NA	NA
ENSG00000233399	LINC01648	NA	NA
ENSG00000233372	ENSG00000233372	NA	NA
ENSG00000231251	ENSG00000231251	NA	NA
ENSG00000236335	ENSG00000236335	NA	NA
ENSG00000231949	ENSG00000231949	NA	NA
ENSG00000162510	MATN1	NA	NA
ENSG00000186056	MATN1-AS1	NA	NA
ENSG00000287510	ENSG00000287510	NA	NA
ENSG00000162511	LAPTM5	NA	NA
ENSG00000264773	MIR4420	NA	NA
ENSG00000229607	ENSG00000229607	NA	NA
ENSG00000223382	LINC01778	NA	NA
ENSG00000222784	RN7SKP91	NA	NA
ENSG00000235143	ENSG00000235143	NA	NA
ENSG00000162512	SDC3	NA	NA
ENSG00000266210	RN7SL371P	NA	NA
ENSG00000134644	PUM1	NA	NA
ENSG00000237329	ENSG00000237329	NA	NA
ENSG00000232768	ENSG00000232768	NA	NA
ENSG00000215900	SELENOWP1	NA	NA
ENSG00000225142	ENSG00000225142	NA	NA
ENSG00000084628	NKAIN1	NA	NA
ENSG00000060688	SNRNP40	NA	NA
ENSG00000229447	ENSG00000229447	NA	NA
ENSG00000121766	ZCCHC17	NA	NA
ENSG00000229044	ENSG00000229044	NA	NA
ENSG00000121769	FABP3	NA	NA
ENSG00000168528	SERINC2	NA	NA
ENSG00000215899	ENSG00000215899	NA	NA
ENSG00000206981	RNU6-40P	NA	NA
ENSG00000260386	LDC1P	NA	NA
ENSG00000265961	Y_RNA	NA	NA
ENSG00000284543	LINC01226	NA	NA
ENSG00000229167	ENSG00000229167	NA	NA
ENSG00000142910	TINAGL1	NA	NA
ENSG00000121764	HCRTR1	NA	NA
ENSG00000162517	PEF1	NA	NA
ENSG00000235790	PEF1-AS1	NA	NA
ENSG00000264078	ENSG00000264078	NA	NA
ENSG00000084636	COL16A1	NA	NA
ENSG00000121753	ADGRB2	NA	NA
ENSG00000266580	MIR4254	NA	NA
ENSG00000254545	ENSG00000254545	NA	NA
ENSG00000134668	SPOCD1	NA	NA
ENSG00000203620	ENSG00000203620	NA	NA
ENSG00000269967	ENSG00000269967	NA	NA
ENSG00000184007	PTP4A2	NA	NA
ENSG00000288678	ENSG00000288678	NA	NA
ENSG00000228634	ENSG00000228634	NA	NA
ENSG00000284702	ENSG00000284702	NA	NA
ENSG00000121774	KHDRBS1	NA	NA
ENSG00000203325	ENSG00000203325	NA	NA
ENSG00000121775	TMEM39B	NA	NA
ENSG00000266203	MIR5585	NA	NA
ENSG00000276493	Metazoa_SRP	NA	NA
ENSG00000025800	KPNA6	NA	NA
ENSG00000250135	ENSG00000250135	NA	NA
ENSG00000084652	TXLNA	NA	NA
ENSG00000160050	CCDC28B	NA	NA
ENSG00000224066	ENSG00000224066	NA	NA
ENSG00000160051	IQCC	NA	NA
ENSG00000222046	DCDC2B	NA	NA
ENSG00000160055	TMEM234	NA	NA
ENSG00000084623	EIF3I	NA	NA
ENSG00000220785	MTMR9LP	NA	NA
ENSG00000183615	FAM167B	NA	NA
ENSG00000182866	LCK	NA	NA
ENSG00000277617	Metazoa_SRP	NA	NA
ENSG00000252450	Y_RNA	NA	NA
ENSG00000116478	HDAC1	Relevant Molecular Target	PMTL version 3.1
ENSG00000175130	MARCKSL1	NA	NA
ENSG00000233775	ENSG00000233775	NA	NA
ENSG00000162526	TSSK3	NA	NA
ENSG00000225828	FAM229A	NA	NA
ENSG00000160058	BSDC1	NA	NA
ENSG00000224333	GAPDHP20	NA	NA
ENSG00000270850	ENSG00000270850	NA	NA
ENSG00000229259	LRRC37A12P	NA	NA
ENSG00000263529	RN7SL122P	NA	NA
ENSG00000254553	ENSG00000254553	NA	NA
ENSG00000273274	ZBTB8B	NA	NA
ENSG00000160062	ZBTB8A	NA	NA
ENSG00000176261	ZBTB8OS	NA	NA
ENSG00000200591	Y_RNA	NA	NA
ENSG00000162521	RBBP4	NA	NA
ENSG00000162520	SYNC	NA	NA
ENSG00000224409	ENSG00000224409	NA	NA
ENSG00000162522	KIAA1522	NA	NA
ENSG00000134684	YARS1	NA	NA
ENSG00000116497	S100PBP	NA	NA
ENSG00000160097	FNDC5	NA	NA
ENSG00000121905	HPCA	NA	NA
ENSG00000121900	TMEM54	NA	NA
ENSG00000287691	ENSG00000287691	NA	NA
ENSG00000116514	RNF19B	NA	NA
ENSG00000278966	ENSG00000278966	NA	NA
ENSG00000217644	ENSG00000217644	NA	NA
ENSG00000239670	ENSG00000239670	NA	NA
ENSG00000236065	ENSG00000236065	NA	NA
ENSG00000004455	AK2	NA	NA
ENSG00000276645	Metazoa_SRP	NA	NA
ENSG00000142920	AZIN2	NA	NA
ENSG00000278997	ENSG00000278997	NA	NA
ENSG00000116525	TRIM62	NA	NA
ENSG00000279179	ENSG00000279179	NA	NA
ENSG00000284721	ENSG00000284721	NA	NA
ENSG00000160094	ZNF362	NA	NA
ENSG00000270115	ENSG00000270115	NA	NA
ENSG00000184389	A3GALT2	NA	NA
ENSG00000225313	ENSG00000225313	NA	NA
ENSG00000134686	PHC2	NA	NA
ENSG00000284154	MIR3605	NA	NA
ENSG00000222112	RN7SKP16	NA	NA
ENSG00000233246	PHC2-AS1	NA	NA
ENSG00000234512	TLR12P	NA	NA
ENSG00000121903	ZSCAN20	NA	NA
ENSG00000235907	ENSG00000235907	NA	NA
ENSG00000121904	CSMD2	NA	NA
ENSG00000227000	HSPD1P14	NA	NA
ENSG00000176256	HMGB4	NA	NA
ENSG00000231163	CSMD2-AS1	NA	NA
ENSG00000201148	RNA5SP42	NA	NA
ENSG00000142698	C1orf94	NA	NA
ENSG00000270241	ENSG00000270241	NA	NA
ENSG00000287703	ENSG00000287703	NA	NA
ENSG00000207941	MIR552	NA	NA
ENSG00000163866	SMIM12	NA	NA
ENSG00000189280	GJB5	NA	NA
ENSG00000189433	GJB4	NA	NA
ENSG00000255811	ENSG00000255811	NA	NA
ENSG00000188910	GJB3	NA	NA
ENSG00000187513	GJA4	NA	NA
ENSG00000230163	ENSG00000230163	NA	NA
ENSG00000116544	DLGAP3	NA	NA
ENSG00000284773	ENSG00000284773	NA	NA
ENSG00000241014	GPR199P	NA	NA
ENSG00000271741	ENSG00000271741	NA	NA
ENSG00000243749	TMEM35B	NA	NA
ENSG00000163867	ZMYM6	NA	NA
ENSG00000197056	ZMYM1	NA	NA
ENSG00000233940	RPL12P45	NA	NA
ENSG00000228348	EFCAB14P1	NA	NA
ENSG00000284640	ENSG00000284640	NA	NA
ENSG00000116560	SFPQ	NA	NA
ENSG00000201868	Y_RNA	NA	NA
ENSG00000146463	ZMYM4	NA	NA
ENSG00000240374	RN7SL503P	NA	NA
ENSG00000201542	SNORA62	NA	NA
ENSG00000229994	RPL5P4	NA	NA
ENSG00000227409	ZMYM4-AS1	NA	NA
ENSG00000278702	Metazoa_SRP	NA	NA
ENSG00000142687	KIAA0319L	NA	NA
ENSG00000236274	ENSG00000236274	NA	NA
ENSG00000020129	NCDN	NA	NA
ENSG00000239636	TFAP2E-AS1	NA	NA
ENSG00000116819	TFAP2E	NA	NA
ENSG00000126067	PSMB2	Relevant Molecular Target	PMTL version 3.1
ENSG00000142686	C1orf216	NA	NA
ENSG00000092853	CLSPN	NA	NA
ENSG00000232335	ENSG00000232335	NA	NA
ENSG00000134698	AGO4	NA	NA
ENSG00000092847	AGO1	NA	NA
ENSG00000271164	CFAP97P1	NA	NA
ENSG00000286899	ENSG00000286899	NA	NA
ENSG00000271914	ENSG00000271914	NA	NA
ENSG00000126070	AGO3	NA	NA
ENSG00000271554	ENSG00000271554	NA	NA
ENSG00000232862	ENSG00000232862	NA	NA
ENSG00000092850	TEKT2	NA	NA
ENSG00000116863	ADPRS	NA	NA
ENSG00000171812	COL8A2	NA	NA
ENSG00000054116	TRAPPC3	NA	NA
ENSG00000116871	MAP7D1	NA	NA
ENSG00000264592	RN7SL131P	NA	NA
ENSG00000054118	THRAP3	NA	NA
ENSG00000231849	UBE2V2P4	NA	NA
ENSG00000214193	SH3D21	NA	NA
ENSG00000142694	EVA1B	NA	NA
ENSG00000286379	ENSG00000286379	NA	NA
ENSG00000196182	STK40	NA	NA
ENSG00000181817	LSM10	NA	NA
ENSG00000222821	RNU4-27P	NA	NA
ENSG00000116885	OSCP1	NA	NA
ENSG00000201448	SNORA63C	NA	NA
ENSG00000116898	MRPS15	NA	NA
ENSG00000119535	CSF3R	NA	NA
ENSG00000230214	FTLP18	NA	NA
ENSG00000284705	ENSG00000284705	NA	NA
ENSG00000284720	ENSG00000284720	NA	NA
ENSG00000234481	ENSG00000234481	NA	NA
ENSG00000163873	GRIK3	NA	NA
ENSG00000284650	ENSG00000284650	NA	NA
ENSG00000223944	ENSG00000223944	NA	NA
ENSG00000264698	MIR4255	NA	NA
ENSG00000207328	RNU6-636P	NA	NA
ENSG00000252368	RNA5SP43	NA	NA
ENSG00000230451	RPS29P6	NA	NA
ENSG00000233621	LINC01137	NA	NA
ENSG00000163874	ZC3H12A	NA	NA
ENSG00000283724	MIR6732	NA	NA
ENSG00000163875	MEAF6	NA	NA
ENSG00000263675	MIR5581	NA	NA
ENSG00000163877	SNIP1	NA	NA
ENSG00000232273	FTH1P1	NA	NA
ENSG00000237749	ENSG00000237749	NA	NA
ENSG00000163879	DNALI1	NA	NA
ENSG00000134697	GNL2	NA	NA
ENSG00000284748	ENSG00000284748	NA	NA
ENSG00000169218	RSPO1	NA	NA
ENSG00000116922	C1orf109	NA	NA
ENSG00000134690	CDCA8	NA	NA
ENSG00000183317	EPHA10	NA	NA
ENSG00000200421	Y_RNA	NA	NA
ENSG00000214141	ACTN4P2	NA	NA
ENSG00000227416	ENSG00000227416	NA	NA
ENSG00000185090	MANEAL	NA	NA
ENSG00000233728	ENSG00000233728	NA	NA
ENSG00000196449	YRDC	NA	NA
ENSG00000197982	C1orf122	NA	NA
ENSG00000188786	MTF1	NA	NA
ENSG00000235673	ENSG00000235673	NA	NA
ENSG00000230955	ENSG00000230955	NA	NA
ENSG00000204084	INPP5B	NA	NA
ENSG00000252448	SNORA63	NA	NA
ENSG00000222282	RNU6-584P	NA	NA
